ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID 2 Digit Course,2 Digit Course,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation
"434XXX","Correspondence clerks & order clerks",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",573,587.6939417835035,69151.83420593369,65031.033031242914,0.34015861565381994,5,"correspondence-clerks-order-clerks"
"3590XX","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",573,587.6939600116924,21111.439790575918,13269.557855462352,0.12585635690144184,6,"miscellaneous-food-preparation-serving-related-workers-including-dining-room-cafeteria-attendants-bartender-helpers"
"132031","Budget analysts",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",566,584.0932026075866,150162.10070671377,118676.45354311481,0.7884479291770498,8,"budget-analysts"
"254010","Archivists, curators, & museum technicians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",566,584.0931344791819,43811.25618374558,13908.848116777592,1.0727374254363253,6,"archivists-curators-museum-technicians"
"433011","Bill & account collectors",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",565,583.5769251073914,46213.35398230088,14067.140330988295,0.28279532479609193,7,"bill-account-collectors"
"292090","Miscellaneous health technologists & technicians",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",564,583.0603131509105,54827.79964539007,26383.6166898722,0.28295962821136933,8,"miscellaneous-health-technologists-technicians"
"319092","Medical assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",563,582.5432016438899,13367.122557726465,10725.308207159991,0.07350497543022881,6,"medical-assistants"
"191020","Biological scientists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",563,582.5431340564245,88633.9325044405,41166.76978842137,0.71621145066547,8,"biological-scientists"
"132041","Credit analysts",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",561,581.5075591402139,45146.61497326203,12074.28759382187,1.4730651370663879,5,"credit-analysts"
"252050","Special education teachers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",558,579.9506302360518,46419.83691756272,9811.664740017504,0.16236989332857918,8,"special-education-teachers"
"132099","Other financial specialists (Legacy)",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",558,579.9506302360518,130587.38351254481,113098.56104472504,0.8583147854950586,8,"other-financial-specialists"
"514041","Machinists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",557,579.4307301697116,59837.52064631957,40858.997506052474,0.13298579136022629,6,"machinists"
"331099","Firstline supervisors of protective service workers, all other",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",553,577.3464125766116,111858.58589511755,42172.30548142076,0.6157216836051345,7,"firstline-supervisors-of-protective-service-workers-all-other"
"273031","Public relations specialists",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",551,576.3014651903998,95067.38475499093,46882.08222477524,0.34619622192785793,7,"public-relations-specialists"
"1930XX","Miscellaneous social scientists, including survey researchers & sociologists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",550,575.7782499120632,30318.758181818182,21000.338858470855,0.8546862258562483,5,"miscellaneous-social-scientists-including-survey-researchers-sociologists"
"172131","Materials engineers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",550,575.7782499120632,79113.69272727273,16810.96189884698,1.5314804912053517,5,"materials-engineers"
"21109X","Miscellaneous community & social service specialists, including health educators & community health workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",548,574.7304959183804,58843.189781021894,42456.49371493261,0.4646742175809452,6,"miscellaneous-community-social-service-specialists-including-health-educators-community-health-workers"
"173010","Drafters",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",547,574.2058045261045,51159.04204753199,27077.989290579517,0.3149925194955483,8,"drafters"
"434131","Loan interviewers & clerks",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",543,572.1025222350866,51639.34806629834,16064.415200098794,0.32847612576236573,5,"loan-interviewers-clerks"
"537061","Cleaners of vehicles & equipment",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",540,570.519974655162,35162.90925925926,21918.004616692564,0.11193007543653562,6,"cleaners-of-vehicles-equipment"
"433051","Payroll & timekeeping clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",538,569.4624675075274,39823.555762081785,13386.627172030463,0.26364701729146234,5,"payroll-timekeeping-clerks"
"433051","Payroll & timekeeping clerks",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",537,568.9329324802965,62269.21601489758,35977.842047987266,0.28075963593429515,6,"payroll-timekeeping-clerks"
"194031","Chemical technicians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",535,567.8724827808951,71201.4,20147.499876535625,0.6578626934425214,5,"chemical-technicians"
"112031","Public relations & fundraising managers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",535,567.8725166365102,82160.8,25907.588077480654,0.7244297494601316,6,"public-relations-fundraising-managers"
"412021","Counter & rental clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",534,567.3415339459776,19626.649812734082,4695.430164307772,0.47807016735872887,5,"counter-rental-clerks"
"393090","Miscellaneous entertainment attendants & related workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",529,564.6792179683424,147275.4631379962,203799.05158877355,0.1962313269552285,6,"miscellaneous-entertainment-attendants-related-workers"
"352021","Food preparation workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",528,564.1452441691714,7679.424242424242,5661.442416152406,0.039832781605076584,5,"food-preparation-workers"
"399011","Childcare workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",523,561.467757721756,15841.478011472276,12052.478493309516,0.04286298030951027,8,"childcare-workers"
"212099","Religious workers, all other",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",520,559.8551351662858,30002.173076923078,8920.764600117162,0.4912176151300816,5,"religious-workers-all-other"
"435051","Postal service clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",519,559.3165262163501,43117.63198458574,14666.822752272275,0.37685974333612615,7,"postal-service-clerks"
"132081","Tax examiners & collectors, & revenue agents",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",517,558.2378224541555,43976.247582205026,20461.61821244074,0.800570337583897,6,"tax-examiners-collectors-revenue-agents"
"192030","Chemists & materials scientists",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",516,557.6976675076394,83778.24418604652,26934.76247561882,0.47600829943472445,7,"chemists-materials-scientists"
"434121","Library assistants, clerical",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",515,557.1570026556494,22061.05631067961,10405.322386647595,0.3912248531018978,7,"library-assistants-clerical"
"434071","File clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",515,557.1570318546677,18944.968932038835,17457.523822232386,0.17862046028712608,7,"file-clerks"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",515,557.1569843478261,48449.43495145631,45117.80253905363,0.5395344853513779,6,"weighers-measurers-checkers-samplers-recordkeeping"
"514030","Machine tool cutting setters, operators, & tenders, metal & plastic",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",509,553.9019128800787,25769.51866404715,8089.454831956074,0.2898979721623713,5,"machine-tool-cutting-setters-operators-tenders-metal-plastic"
"274021","Photographers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",508,553.3575859104112,50238.97637795276,31934.83603879866,0.33142245157389305,7,"photographers"
"273090","Miscellaneous media & communication workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",506,552.2672288144868,59879.976284584984,32601.82308158868,0.3525193211755432,5,"miscellaneous-media-communication-workers"
